1516416583366852616,1516391179696447490,2022-04-19 10:01:01 EDT,2022-04-19,10:01:01,-0400,58848560,flyineric,Eric Leach,,"@aaron_renn Yep, I moved to my current city during COVID and we have built a very solid group of friends during the last two years by doing exactly that. People that just moved to town, don’t get along with their families, left the Mormon church? Those are now our closest friends",en,[],[],[],0,0,1,[],[],https://twitter.com/flyineric/status/1516416583366852616,False,,0,,Manila,,,,,,"[{'screen_name': 'aaron_renn', 'name': 'Aaron M. Renn  🇺🇸', 'id': '19213332'}]",,,,
1516412045310185483,1516412045310185483,2022-04-19 09:42:59 EDT,2022-04-19,09:42:59,-0400,76681191,jingcastaneda,Media Tita Jing,,"Ano ba ang kaibahan ng simtomas ng dengue at COVID-19? Sapat na ba ang paggamit ng tanglad pangontra sa lamok na may dalang dengue?   Alamin 'yan bukas LVE sa #OkayDoc with Dr. CJ Tibayan at 4 PM on my Facebook, YouTube, and FYE! on KUMU.   #PamilyaTalk  https://t.co/KeSFDAtBaz",tl,[],[],['https://pbs.twimg.com/media/FQtgr0qXwAUtZKV.jpg'],0,0,1,"['okaydoc', 'pamilyatalk']",[],https://twitter.com/JINGCASTANEDA/status/1516412045310185483,False,,1,https://pbs.twimg.com/media/FQtgr0qXwAUtZKV.jpg,Manila,,,,,,[],,,,
1516408775447613447,1516408775447613447,2022-04-19 09:30:00 EDT,2022-04-19,09:30:00,-0400,823349574739734528,pnagovph,Phil News Agency,,WATCH: In today's (2022.04.19) episode of PNA Newsroom:  • PRRD tells Filipinos to be careful of COVID-19 • PRRD assures peaceful elections on May 9 • Rich nations must pay for climate damage: PRRD • PNP to look into election sabotage claims   https://t.co/R6LCUDU9VJ,en,[],['https://youtu.be/VIz2ZAv0DIY'],[],0,0,1,[],[],https://twitter.com/pnagovph/status/1516408775447613447,False,,0,,Manila,,,,,,[],,,,
1516407517256974338,1516407517256974338,2022-04-19 09:25:00 EDT,2022-04-19,09:25:00,-0400,1146659276473040897,pressoneph,PressONE.PH,,Health Secretary Francisco Duque III on Monday said 14 areas under Alert Level 1 were seeing a rise in Covid-19 cases in the past few days. #PressOnePH    https://t.co/ZoiOuL2I1y,en,[],['https://pressone.ph/doh-14-alert-level-1-areas-seeing-uptick-in-covid-19-cases/'],[],0,0,0,['pressoneph'],[],https://twitter.com/PressOnePH/status/1516407517256974338,False,,0,,Manila,,,,,,[],,,,
1516407490657009667,1516407490657009667,2022-04-19 09:24:53 EDT,2022-04-19,09:24:53,-0400,32726264,untvnewsrescue,UNTV News and Rescue,,"The Philippines is eyeing to start next week the administration of the second COVID-19 vaccine booster shot for priority sectors, a DOH official said Tuesday.  Story:  https://t.co/lx6Whghig9  https://t.co/vkL5skrFXa",en,[],['http://untvweb.com/news/phl-may-rollout-2nd-covid-booster-shot-next-week-doh-exec/'],['https://pbs.twimg.com/media/FQtcjRUaMAAdJ10.jpg'],0,0,1,[],[],https://twitter.com/UNTVNewsRescue/status/1516407490657009667,False,,1,https://pbs.twimg.com/media/FQtcjRUaMAAdJ10.jpg,Manila,,,,,,[],,,,
1516406023883427842,1516406023883427842,2022-04-19 09:19:04 EDT,2022-04-19,09:19:04,-0400,32726264,untvnewsrescue,UNTV News and Rescue,,"Iniulat ni DOH Secretary Francisco Duque III na umabot sa 1,571 ang naitalang bagong kaso ng COVID-19 mula Abril 12 hanggang 18.  Story:  https://t.co/anGwKcox67  https://t.co/tEfnBqj8Ko",tl,[],['http://untvweb.com/news/bahagyang-pagtaas-ng-covid-19-cases-naobserbahan-sa-14-lugar-doh/'],['https://pbs.twimg.com/media/FQtbMKtVcAEZ-DR.jpg'],0,0,1,[],[],https://twitter.com/UNTVNewsRescue/status/1516406023883427842,False,,1,https://pbs.twimg.com/media/FQtbMKtVcAEZ-DR.jpg,Manila,,,,,,[],,,,
1516403198248259587,1516403198248259587,2022-04-19 09:07:50 EDT,2022-04-19,09:07:50,-0400,4707923077,kryz_evecent,Kryz ,,Ano 'to COVID 3.0?,en,[],[],[],0,0,0,[],[],https://twitter.com/Kryz_Evecent/status/1516403198248259587,False,,0,,Manila,,,,,,[],,,,
1516401870922678279,1516401870922678279,2022-04-19 09:02:34 EDT,2022-04-19,09:02:34,-0400,1261610970,msnph,MSN Philippines,,Philippines' rollout of second booster shots vs. COVID-19 seen in week or two  https://t.co/EoHu3zKp8y  https://t.co/TU7VGMZykc,en,[],['http://www.msn.com/en-ph/news/national/philippines-rollout-of-second-booster-shots-vs-covid-19-seen-in-week-or-two/ar-AAWmAE2?ocid=ob-tw-enph-501'],['https://pbs.twimg.com/media/FQtXdyNVEAUEeeq.jpg'],0,0,0,[],[],https://twitter.com/msnph/status/1516401870922678279,False,,1,https://pbs.twimg.com/media/FQtXdyNVEAUEeeq.jpg,Manila,,,,,,[],,,,
1516401735715405826,1516401735715405826,2022-04-19 09:02:01 EDT,2022-04-19,09:02:01,-0400,15448383,inquirerdotnet,Inquirer,,"An additional 158 new coronavirus infections were recorded by the DOH on Tuesday, its COVID-19 tracker showed. #COVID19PH | @zacariansINQ  https://t.co/z92H9xZf1j",en,"[{'screen_name': 'zacariansinq', 'name': 'zacarian sarao', 'id': '1381062790325149697'}]",['https://newsinfo.inquirer.net/?p=1585097#ixzz7QuQUy6oG'],[],0,1,5,['covid19ph'],[],https://twitter.com/inquirerdotnet/status/1516401735715405826,False,,0,,Manila,,,,,,[],,,,
1516395884556140544,1516395884556140544,2022-04-19 08:38:46 EDT,2022-04-19,08:38:46,-0400,1406505256096129029,xtianlao,Chris Lao 🍆,,Nakakatakot pa din yung covid surge. Natatakot pa ba kayo? 😅,tl,[],[],[],0,0,2,[],[],https://twitter.com/Xtianlao/status/1516395884556140544,False,,0,,Manila,,,,,,[],,,,
1516395778444754946,1516395778444754946,2022-04-19 08:38:21 EDT,2022-04-19,08:38:21,-0400,15448383,inquirerdotnet,Inquirer,,"Poland will not take or pay for more doses of COVID-19 vaccine under the European Union’s supply contract, its health minister said, setting the stage for a legal battle with manufacturers. | @Reuters  https://t.co/w2PBtR0glJ",en,"[{'screen_name': 'reuters', 'name': 'reuters', 'id': '1652541'}]",['https://newsinfo.inquirer.net/?p=1585071#ixzz7QuKXNZ3c'],[],1,2,6,[],[],https://twitter.com/inquirerdotnet/status/1516395778444754946,False,,0,,Manila,,,,,,[],,,,
1516394769739837441,1516394769739837441,2022-04-19 08:34:21 EDT,2022-04-19,08:34:21,-0400,1146659276473040897,pressoneph,PressONE.PH,,"The country’s Food and Drug Administration (FDA) has granted six brands emergency use licenses for use as second Covid-19 vaccine booster shots, the Department of Health said on Tuesday. #PressOnePH    https://t.co/wH6xw0W6CG",en,[],['https://pressone.ph/fda-approves-6-vaccine-brands-for-use-as-2nd-booster-shots/'],[],0,0,0,['pressoneph'],[],https://twitter.com/PressOnePH/status/1516394769739837441,False,,0,,Manila,,,,,,[],,,,
1516393677005991939,1516393677005991939,2022-04-19 08:30:00 EDT,2022-04-19,08:30:00,-0400,886556801281294336,advocatesph,Advocates Philippines,,"The Group of Twenty (G20) has recognized the Philippines as an “example country” in the acceleration of Covid-19 vaccine deployment, National Task Force (NTF) against Covid-19 chief Secretary Carlito Galvez Jr. said Monday night.  #NTF #covidvaccine   https://t.co/WKXLRP6eFU",en,[],['https://www.advocatesomi.com/2022/g20-cites-ph-as-model-for-vaccine-deployment'],[],0,0,1,"['ntf', 'covidvaccine']",[],https://twitter.com/advocatesph/status/1516393677005991939,False,,0,,Manila,,,,,,[],,,,
1516393550887682051,1516393550887682051,2022-04-19 08:29:30 EDT,2022-04-19,08:29:30,-0400,1077573631683645440,laira0296,wa ai❤️,,Covid #2 na naman ata hayup HAHAHHAA! Buti nalang tapos na Antigen kahapon.,tl,[],[],[],0,0,0,[],[],https://twitter.com/Laira0296/status/1516393550887682051,False,,0,,Manila,,,,,,[],,,,
1516389583361314819,1497928973334249472,2022-04-19 08:13:44 EDT,2022-04-19,08:13:44,-0400,1320605607536193542,soonhoonbuys,amora 𖧷,,"#soonhoontells  re: photo updates from kr add, still waiting. No replies yet from console since busy bec of work and kakagaling lang from covid",en,[],[],[],0,0,1,['soonhoontells'],[],https://twitter.com/soonhoonbuys/status/1516389583361314819,False,,0,,Manila,,,,,,[],,,,
1516389257921048576,1516389257921048576,2022-04-19 08:12:26 EDT,2022-04-19,08:12:26,-0400,484810798,lunaalyeska,Lυɳα 🌼🌙,,"Alam niyo ba that it was the OVP na nagbigay ng covid-19 vaccines sa around 500 na aetas? Hinding hindi niya talaga kinakalimutan ang ating mga katutubo, and sobrang halaga nun.  Sana isipin rin natin sila pag boboto tayo.  #IpanaloNa10ParaSaLahat #BataanIsPink #OlongapoIsPink  https://t.co/oEJEaR676i",tl,[],[],['https://pbs.twimg.com/media/FQtL_jXaIAAxL3W.jpg'],0,15,46,"['ipanalona10parasalahat', 'bataanispink', 'olongapoispink']",[],https://twitter.com/LunaAlyeska/status/1516389257921048576,False,,1,https://pbs.twimg.com/media/FQtL_jXaIAAxL3W.jpg,Manila,,,,,,[],,,,
1516386578981085188,1516386578981085188,2022-04-19 08:01:48 EDT,2022-04-19,08:01:48,-0400,823349574739734528,pnagovph,Phil News Agency,,"The loan, called the Covid-19 Crisis Response Emergency Loan Support Phase 2, augments Japan’s previous loan to the Philippines amounting to JPY50 billion signed last July 2020.  FULL STORY:  https://t.co/Lf8Vcpl9VT  https://t.co/XVBHLcDpyH",en,[],['https://www.pna.gov.ph/articles/1172371'],['https://pbs.twimg.com/media/FQtJjt6XwA8OjI8.jpg'],0,1,5,[],[],https://twitter.com/pnagovph/status/1516386578981085188,False,,1,https://pbs.twimg.com/media/FQtJjt6XwA8OjI8.jpg,Manila,,,,,,[],,,,
1516378898350497802,1516378898350497802,2022-04-19 07:31:16 EDT,2022-04-19,07:31:16,-0400,1261610970,msnph,MSN Philippines,,Shanghai reports more deaths as Covid-19 toll rises  https://t.co/sLmHN3NfcR  https://t.co/p6boCmzZZB,en,[],['http://www.msn.com/en-ph/news/latest-news/shanghai-reports-more-deaths-as-covid-19-toll-rises/ar-AAWmaL8?ocid=ob-tw-enph-501'],['https://pbs.twimg.com/media/FQtCknGVEAAllXa.jpg'],0,0,0,[],[],https://twitter.com/msnph/status/1516378898350497802,False,,1,https://pbs.twimg.com/media/FQtCknGVEAAllXa.jpg,Manila,,,,,,[],,,,
1516378624064372737,1516378624064372737,2022-04-19 07:30:11 EDT,2022-04-19,07:30:11,-0400,731667496370065409,jppositive,John Paul (JP),,WHO: 300K active COVID-19 cases in PH by May possible if health standards neglected  -philippine daily inquirer  Pray lang tayo and sumunod sa health protocols 🙏🏻,en,[],[],[],0,0,2,[],[],https://twitter.com/jppositive/status/1516378624064372737,False,,0,,Manila,,,,,,[],,,,
1516378579419938822,1516378579419938822,2022-04-19 07:30:00 EDT,2022-04-19,07:30:00,-0400,823349574739734528,pnagovph,Phil News Agency,,The National Task Force Against #Covid19 and the National Vaccination Operations Center are preparing the logistics for the rollout of the fourth Covid-19 vaccine dose or the second booster.  https://t.co/Ndt9Hh7aQv,en,[],['https://www.pna.gov.ph/articles/1172432'],[],1,0,4,['covid19'],[],https://twitter.com/pnagovph/status/1516378579419938822,False,,0,,Manila,,,,,,[],,,,
1516376015169196038,1516376015169196038,2022-04-19 07:19:49 EDT,2022-04-19,07:19:49,-0400,15375209,manilabulletin,Manila Bulletin News,,Parañaque City Mayor Edwin Olivarez said the new 15 active cases of Covid-19 recorded in Barangay Tambo are all Chinese nationals and working in the Philippine Offshore Gaming Operator (POGO) industry.   https://t.co/6J0ngXNn2P,en,[],['https://mb.com.ph/2022/04/19/paranaque-lgu-says-15-new-active-covid-19-cases-are-pogo-workers/'],[],1,4,4,[],[],https://twitter.com/manilabulletin/status/1516376015169196038,False,,0,,Manila,,,,,,[],,,,
1516374801664942082,1516374801664942082,2022-04-19 07:15:00 EDT,2022-04-19,07:15:00,-0400,886556801281294336,advocatesph,Advocates Philippines,,The National Task Force (NTF) Against Covid-19 and the National Vaccination Operations Center (NVOC) are preparing the logistics for the rollout of the fourth Covid-19 vaccine dose or the second booster. #boostershot   https://t.co/NU2i69OvYK,en,[],['https://www.advocatesomi.com/2022/ntf-4th-covid-19-dose-for-vulnerable-sectors-approved'],[],0,0,0,['boostershot'],[],https://twitter.com/advocatesph/status/1516374801664942082,False,,0,,Manila,,,,,,[],,,,
1516374180635475971,1516374180635475971,2022-04-19 07:12:32 EDT,2022-04-19,07:12:32,-0400,32726264,untvnewsrescue,UNTV News and Rescue,,Na-monitor ng Department of Health na nagkaroon ng overcrowding sa ilang pasyalan at bakasyunan nitong long holiday. Nakakita rin sila ng paglabag sa mga health at safety protocols kontra COVID-19.   https://t.co/1loHHae14H,tl,[],['https://youtu.be/EYumXVN97hA'],[],0,0,3,[],[],https://twitter.com/UNTVNewsRescue/status/1516374180635475971,False,,0,,Manila,,,,,,[],,,,
1516371794743025665,1516371794743025665,2022-04-19 07:03:03 EDT,2022-04-19,07:03:03,-0400,2761850150,brunoembo,Bruno Embo,,Tumataas nnmn ang covid sa china... kaya aattend na ako sa rally ni VP @lenirobredo  sa sabado.... para wala akong pagsisihan... baka maglockdown nnmn... 🤣 #LeniLiwanagSaDilim #LeniKiko2022,tl,"[{'screen_name': 'lenirobredo', 'name': 'leni robredo', 'id': '47211842'}]",[],[],0,0,1,"['leniliwanagsadilim', 'lenikiko2022']",[],https://twitter.com/brunoembo/status/1516371794743025665,False,,0,,Manila,,,,,,[],,,,
1516371095351300103,1516371095351300103,2022-04-19 07:00:16 EDT,2022-04-19,07:00:16,-0400,2420555184,ust_asc,UST ASC,,"“Anything is possible when you have the right people there to support you.” — Misty Copeland  With our lives changing due to the COVID-19, particularly our education, we have dealt with a number of hardships and frustrations with the online learning experience.  https://t.co/2YN3NaO6i3",en,[],[],"['https://pbs.twimg.com/media/FQs5Q7-VsAE3WpH.jpg', 'https://pbs.twimg.com/media/FQs5Q8IVEAMH8QN.jpg']",1,6,30,[],[],https://twitter.com/UST_ASC/status/1516371095351300103,False,,1,https://pbs.twimg.com/media/FQs5Q7-VsAE3WpH.jpg,Manila,,,,,,[],,,,
1516371028464717824,1516371028464717824,2022-04-19 07:00:00 EDT,2022-04-19,07:00:00,-0400,17644834,businessmirror,BusinessMirror,,Shanghai reported its first deaths as the biggest Covid flareup China has faced during the pandemic prompted more cities around the country to impose restrictions on their residents.   https://t.co/ECpOiWGmJY,en,[],['https://bit.ly/3EszvvX'],[],0,0,0,[],[],https://twitter.com/BusinessMirror/status/1516371028464717824,False,,0,,Manila,,,,,,[],,,,
1516370739435573249,1516370739435573249,2022-04-19 06:58:51 EDT,2022-04-19,06:58:51,-0400,15448383,inquirerdotnet,Inquirer,,"The DOH admitted that they observed breaches of health protocols during the Holy Week break, which, it said, could lead to COVID-19 transmissions. | @DYGalvezINQ  https://t.co/l7fXy41vhW",en,"[{'screen_name': 'dygalvezinq', 'name': 'daphne galvez', 'id': '1039306190654660608'}]",['https://newsinfo.inquirer.net/?p=1585067#ixzz7QtvIOF3z'],[],0,1,5,[],[],https://twitter.com/inquirerdotnet/status/1516370739435573249,False,,0,,Manila,,,,,,[],,,,
1516368920453971971,1516368920453971971,2022-04-19 06:51:38 EDT,2022-04-19,06:51:38,-0400,15448383,inquirerdotnet,Inquirer,,"The average number of COVID-19 cases in the Ilocos region dropped to two between April 10 and 16, the latest data from the regional DOH showed. | @jmichaelmgsINQ /PDI  https://t.co/E9pTMEnZEl",en,"[{'screen_name': 'jmichaelmgsinq', 'name': 'john michael mugas', 'id': '1312406063916838912'}]",['https://newsinfo.inquirer.net/1585062/average-daily-covid-19-cases-in-ilocos-region-drop-to-two#ixzz7QttFPWhk'],[],0,1,2,[],[],https://twitter.com/inquirerdotnet/status/1516368920453971971,False,,0,,Manila,,,,,,[],,,,
1516367251737387016,1516367251737387016,2022-04-19 06:45:00 EDT,2022-04-19,06:45:00,-0400,886556801281294336,advocatesph,Advocates Philippines,,"Pfizer, Moderna, Sinovac, AstraZeneca, Sputnik Light and Janssen Covid-19 vaccines have been approved as second booster shots by the Food and Drug Administration (FDA), a health official said Tuesday. #vaccine   https://t.co/37V8AERoKU",en,[],['https://www.advocatesomi.com/2022/6-vaccine-brands-approved-for-use-as-2nd-booster'],[],0,0,0,['vaccine'],[],https://twitter.com/advocatesph/status/1516367251737387016,False,,0,,Manila,,,,,,[],,,,
1516365862080770053,1516365851259453447,2022-04-19 06:39:28 EDT,2022-04-19,06:39:28,-0400,1547418871,officialmunti,OFFICIAL MUNTINLUPA,,"COVID-19 Update (April 19, 2022) 3 of 3  https://t.co/QFXoQVXsrw",en,[],[],"['https://pbs.twimg.com/media/FQs2tcxacAQ3Sjp.jpg', 'https://pbs.twimg.com/media/FQs2tc2agAAQmSY.jpg']",0,0,0,[],[],https://twitter.com/OFFICIALMUNTI/status/1516365862080770053,False,,1,https://pbs.twimg.com/media/FQs2tcxacAQ3Sjp.jpg,Manila,,,,,,[],,,,
1516365851259453447,1516365851259453447,2022-04-19 06:39:26 EDT,2022-04-19,06:39:26,-0400,1547418871,officialmunti,OFFICIAL MUNTINLUPA,,"COVID-19 Update (April 19, 2022) 2 of 3  https://t.co/bUWLBCatkM",en,[],[],"['https://pbs.twimg.com/media/FQs2sw6akAYaJSy.jpg', 'https://pbs.twimg.com/media/FQs2sxZaUAE2RtX.jpg', 'https://pbs.twimg.com/media/FQs2sxXaIAE9onk.jpg']",1,0,1,[],[],https://twitter.com/OFFICIALMUNTI/status/1516365851259453447,False,,1,https://pbs.twimg.com/media/FQs2sw6akAYaJSy.jpg,Manila,,,,,,[],,,,
1516363991890919427,1516363991890919427,2022-04-19 06:32:03 EDT,2022-04-19,06:32:03,-0400,7566042,dennison,Dennison,,"Leni on COVID-19, China: Kaya natin yan, may plano tayo Leni on Piolo: OHMAYGADSIPIOLOPASCUAL HSHSHSHSH 🤤",tl,[],[],[],0,0,0,[],[],https://twitter.com/dennison/status/1516363991890919427,False,,0,,Manila,,,,,,[],,,,
1516363477891178496,1516363477891178496,2022-04-19 06:30:00 EDT,2022-04-19,06:30:00,-0400,15448383,inquirerdotnet,Inquirer,,"The recent warning of a possible surge in COVID-19 cases by May if public compliance to minimum public health standards declines is only a projection and is not cast in stone, the Department of Health stressed.  READ:  https://t.co/bsZ0PjTwws  https://t.co/JYzWJHclCH",en,[],['https://inq.news/just-a-projection'],['https://pbs.twimg.com/media/FQsslbCacAA5Gzr.jpg'],6,1,13,[],[],https://twitter.com/inquirerdotnet/status/1516363477891178496,False,,1,https://pbs.twimg.com/media/FQsslbCacAA5Gzr.jpg,Manila,,,,,,[],,,,
1516363084562329600,1516363084562329600,2022-04-19 06:28:26 EDT,2022-04-19,06:28:26,-0400,15375209,manilabulletin,Manila Bulletin News,,"There has been no significant increase in Covid-19 cases in any part of the country during the observance of holy week, the Department of Health (DOH) said on Tuesday, April 19.   https://t.co/hePZvMdj9K",en,[],['https://mb.com.ph/2022/04/19/no-significant-increase-in-covid-19-cases-during-holy-week-doh/'],[],0,1,3,[],[],https://twitter.com/manilabulletin/status/1516363084562329600,False,,0,,Manila,,,,,,[],,,,
1516361838887579660,1516299265533833222,2022-04-19 06:23:29 EDT,2022-04-19,06:23:29,-0400,2222463019,hcelizalde13,Econ_major,,@donmiguel07 @News5PH Methinks yung maayos na Covid response and projects ng city of Manila ay projects of Vice Mayor Honey tapos mouthpiece lang ito. Nakakabanas si Yorme,tl,[],[],[],0,0,0,[],[],https://twitter.com/hcelizalde13/status/1516361838887579660,False,,0,,Manila,,,,,,"[{'screen_name': 'donmiguel07', 'name': 'pippin', 'id': '328338749'}, {'screen_name': 'News5PH', 'name': 'News5', 'id': '133152120'}]",,,,
1516358729691963394,1516350746219868166,2022-04-19 06:11:08 EDT,2022-04-19,06:11:08,-0400,57281107,yaoi_mazter,Ｙａｏｉ_Ｍａｚｔｅｒ ⭐🌙 🐰🐷,,"@kchoyieee Hmmmm let’s see what’s the deal with the tix…I won’t buy until may clear rules when it comes to refund since the covid situation is still unpredictable. Mahirap na naka float ang pera mo indefinitely, right?",en,[],[],[],1,0,1,[],[],https://twitter.com/yaoi_mazter/status/1516358729691963394,False,,0,,Manila,,,,,,"[{'screen_name': 'kchoyieee', 'name': 'choyieee 🌱', 'id': '1353365530652987393'}]",,,,
1516358267143819270,1516358267143819270,2022-04-19 06:09:18 EDT,2022-04-19,06:09:18,-0400,284373193,mar_kofrias,𝑀𝒶𝓇𝓀 𝒥𝑜𝒽𝓃 🥀,,Hoy! oa naman yung siksikan sa MRT for today’s video. La ng covid?,tl,[],[],[],0,0,0,[],[],https://twitter.com/mar_kofrias/status/1516358267143819270,False,,0,,Manila,,,,,,[],,,,
1516356070717145096,1516356070717145096,2022-04-19 06:00:34 EDT,2022-04-19,06:00:34,-0400,186347409,dohgovph,Department of Health,,"As-Salam-u-Alaikum, Bangsamoro! 🧕👳  Ayon sa Office of the Bangsamoro Mufti, hindi ipinagbabawal ang bakuna sa panahon ng pag-aayuno ngayong Ramadan.   As of April 10, halos 28% pa lang ng target population sa BARMM ang may kompletong bakuna kontra COVID-19.  https://t.co/FECNvCXGzc",tl,[],[],['https://pbs.twimg.com/media/FQstxjdagAUbNta.jpg'],1,1,4,[],[],https://twitter.com/DOHgovph/status/1516356070717145096,False,,1,https://pbs.twimg.com/media/FQstxjdagAUbNta.jpg,Manila,,,,,,[],,,,
1516354959096545280,1516354959096545280,2022-04-19 05:56:09 EDT,2022-04-19,05:56:09,-0400,1231776088834985989,teco_ph,Taiwan in the Philippines,,#Philippines  🔔 Omicron infection induces limited immune response in unvaccinated; COVID hospital deaths rise on weekends  4/19 @inquirerdotnet   https://t.co/Wpvgzsfnvu,en,"[{'screen_name': 'inquirerdotnet', 'name': 'inquirer', 'id': '15448383'}]",['https://newsinfo.inquirer.net/?p=1584764'],[],0,0,0,['philippines'],[],https://twitter.com/TECO_PH/status/1516354959096545280,False,,0,,Manila,,,,,,[],,,,
1516353410580197376,1516353410580197376,2022-04-19 05:50:00 EDT,2022-04-19,05:50:00,-0400,15375209,manilabulletin,Manila Bulletin News,,Bulacan Governor Daniel Fernando has reminded Bulakenyos anew to continue observing health protocols amid the reported increase in the number of Covid-19 cases especially in “super spreader” events such as motorcades and other election-related activities.   https://t.co/wl6NCBF763,en,[],['https://mb.com.ph/2022/04/19/fernandos-motorcade-in-bulacan-more-on-safety-reminders-than-politics/'],[],0,3,7,[],[],https://twitter.com/manilabulletin/status/1516353410580197376,False,,0,,Manila,,,,,,[],,,,
